,Timestamp,Username,VideoID,Comment,Date
43,2021-12-15T02:31:58Z,@uniapriliana1384,SUgxaWkGcZc,Ka boleh spill lirik lagunya GK pengin nyanyi juga 🥺 (lirik versi Thai bacanya),2021-12-15T02:32:28Z
44,2021-12-16T04:28:10Z,@jekeitizaka4627,SUgxaWkGcZc,cek komen di bawah ada yg spill lirik👍🏻,2021-12-16T04:28:10Z
45,2021-12-14T16:17:04Z,@klaewchannarong6473,SUgxaWkGcZc,หวังว่าเขาจะมาเมืองไทยเพื่อเล่นเป็นตัวละครใน gmmtv นะครับ☺️,2021-12-14T16:17:04Z
46,2021-12-14T12:35:04Z,@meii7694,SUgxaWkGcZc,Omg nice! Perfect pronouncing and tones ♥️,2021-12-14T12:35:04Z
47,2021-12-14T11:03:29Z,@firdhanurhusna332,SUgxaWkGcZc,❤️❤️,2021-12-14T11:03:29Z
48,2021-12-13T06:34:18Z,@cindyl.2540,SUgxaWkGcZc,ASTAGA I'M WAITING FOR THIS. KEREEEEEN BANGETTTTTT PLEASE💖,2021-12-13T06:34:18Z
49,2021-12-12T15:30:53Z,@denpolca4ever752,SUgxaWkGcZc,AMAZING! thank you Sisca for covering this beautiful song!,2021-12-12T15:30:53Z
50,2021-12-12T07:01:33Z,@ainurrohmah9122,SUgxaWkGcZc,Cover just friend ost bad buddy series juga kak-!,2021-12-12T07:01:33Z
51,2021-12-11T01:53:50Z,@yuqiaichan2183,SUgxaWkGcZc,"Lirik Tilly Birds - คิด(แต่ไม่)ถึง (Same Page?) ost. Bad Buddy Series | Thai & Indo cover by Sisca JKT48

[Verse 1]
Kít yòo túk wan · kít yòo túk keun
Kít wâa sàk wan · dtuua chăn kong tòok leum
Nói long túk wan têe rao kui gan
Prór wâa à-rai · ter tĕung dâai bplìian bpai

[Pre-Chorus]
Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter
Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter
Ter róo bâang măi · wâa mee krai ton túk tor-rá-maan
Yàak róo piiang

[Chorus 1]
Wâa kwaam kít tĕung kŏng ter gàp chăn
Man tâo gan rĕu bplào
Tăam jing jing wâa jai ter bplìian bpai rĕu bplào
Chăn mâi kít bpai eng châi măi
Kwaam kít tĕung têe chăn dâai koiie sòng bpai
Sòng bpai mâi koiie tĕung ter loiie

Masih teringat ~
Tawa candamu , senyum manismu tak ku-lupa...
Kau ingat....
Kita bertengkar dan kau s'lalu memaafkanku...
S'lalu ada dibenakku..
Riiinduu... riiiinduu... kau~
Riiiinduu.. riiiindu... kau~

Tahukah kau, disiniku menderita~
Andaikan jika dirimu dan aku bisa bersama
Apa hatimu telah berubah...?
Atau hanya diriku.... yang terlalu memikirkannya~
Kenangan indah yang kita ukir bersama...
Kenangan yang membuatku menangis
Sakit yang kurasakan~
Cintaku yang tak akan pernah..... tersampaikan padamu....

Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter
Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter

Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter
Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter
Jika dirimu dan aku bisa bersama
Apa hatimu telah berubah...?
Atau hanya diriku... yang terlalu memikirkannya ~

Sòng bpai dâai piiang nai kwaam song jam
Têe mee rao rêuuay maa
Kâe néuk pâap dton-nán · chăn gôr mee náam dtaa
Róo bâang măi wâa jèp kâe năi
Kwaam kít tĕung têe chăn dâai koiie sòng bpai
Sòng bpai mâi koiiе tĕung ter loiie

Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter
Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter

Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter
Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter

Sòng bpai mâi koiiе tĕung ter loiie

Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter
Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter

Jika dirimu tak-kan..... Kembali kepada diriku~ 
Ku kan terus mencinta...",2021-12-11T01:53:50Z
52,2021-12-09T15:01:12Z,@nuuchan66,SUgxaWkGcZc,Please Cover 'STAMP - Man Khong Pen Kwam Rak'..,2021-12-09T15:01:12Z
53,2021-12-09T09:19:17Z,@anggahdha7449,SUgxaWkGcZc,Pokoknya the best lah. Klo cover ost bl 😘.... ❤️,2021-12-09T09:19:17Z
54,2021-12-08T15:26:23Z,@olof6987,SUgxaWkGcZc,Mantap,2021-12-08T15:26:23Z
55,2021-12-08T14:41:29Z,@hoomanjia9585,SUgxaWkGcZc,The beesst👍👍,2021-12-08T14:41:29Z
56,2021-12-08T12:50:39Z,@badboyz08,SUgxaWkGcZc,your thai so great im impress <3,2021-12-08T12:50:39Z
57,2021-12-08T11:30:37Z,@sitimaymunah6255,SUgxaWkGcZc,"Sukses terus sis, kamu keren 🥰🥰 suara yg selalu bikin hati sejuk",2021-12-08T11:30:37Z
58,2021-12-08T05:05:16Z,@smoeland,SUgxaWkGcZc,mantab sis... next Laguna nnn,2021-12-08T05:05:36Z
59,2021-12-08T04:10:27Z,@TemanShani,SUgxaWkGcZc,aku si gak tau artinya diawal tp enak aja didengernya 😍😍😍,2021-12-08T04:10:27Z
60,2021-12-08T03:07:08Z,@endrodwinurcahyo2191,SUgxaWkGcZc,Sisca jkt48 amazing,2021-12-08T03:07:08Z
61,2021-12-07T08:22:19Z,@wawankebumen1989,SUgxaWkGcZc,"Talenta sebagus sisca msh jg sulit tuk msuk senbatsu.....? Susah mngerti......itu sama spt putri ayu saat imb  2013....hnya raih juara dua.....skrg ini si juara pertama tenggelam.....putri ayu justru berkmbang luarbiasa......smoga sisca jg bsa spt itu....Gbu, sisca.....",2021-12-07T08:22:19Z
62,2021-12-07T08:07:26Z,@adhityafahmy9105,SUgxaWkGcZc,Sudyoodd nong Sisca 👍👍👍,2021-12-07T08:07:26Z
63,2021-12-06T14:27:30Z,@yasminzalfaalifah6375,SUgxaWkGcZc,kereeen phii,2021-12-06T14:27:30Z
64,2021-12-06T08:10:55Z,@gemiyakij,SUgxaWkGcZc,SOMEONE REPOST INI KE TWT SAMBIL NGETAG OHMNON AJSJAKDJSKF,2021-12-06T08:10:55Z
65,2021-12-05T10:10:34Z,@gibranyazid2409,SUgxaWkGcZc,"Rikues kakk...  Lagu PatrickAnanda ~ Lavender...

😌😌😌",2021-12-05T10:10:34Z
66,2021-12-05T09:18:57Z,@dee1991,SUgxaWkGcZc,this is cuteeee,2021-12-05T09:18:57Z
67,2021-12-05T07:25:35Z,@yuqiaichan2183,SUgxaWkGcZc,"please kak masukkin lirik thai + indonya dongg, biar bisa nyanyi bareng",2021-12-05T07:25:35Z
68,2021-12-05T06:23:17Z,@harumbudiyani9723,SUgxaWkGcZc,suka banget kerenn🔥❤️❤️❤️,2021-12-05T06:23:17Z
69,2021-12-04T16:27:49Z,@agusmanlubis8586,SUgxaWkGcZc,"Baguuus..
Masih menanti sisca cover lagu ost ATOTS.",2021-12-04T16:27:49Z
70,2021-12-04T14:12:08Z,@aninmaha1166,SUgxaWkGcZc,"Udah cantik, berbakat, dedicated fangirl juga… sukses siskaaa",2021-12-04T14:12:08Z
71,2021-12-04T13:18:40Z,@rahayusriwahyuni9088,SUgxaWkGcZc,Kak tolong donk cover in lagu nya nanon yang just friend...,2021-12-04T13:18:40Z
