,Timestamp,Username,VideoID,Comment,Date
0,2024-09-21T12:42:28Z,@AnothaiOplpp,nFoRZMB7XwU,ผมตามมากจากยูทูปไทยเสียงคุณน่ารักจริงๆ❤,2024-09-21T12:42:28Z
1,2024-08-28T12:51:00Z,@natasyaintanfitriani1028,nFoRZMB7XwU,"Ahhhh suara p'siska bagusss banget,  jadi kangen bw yg dulu.",2024-08-28T12:51:00Z
2,2024-06-25T08:06:36Z,@เทวฤทธิ์จิตรสอาด-พ1ฝ,nFoRZMB7XwU,ถ้าไม่บอกว่าคุณเป็นคนอินโดนีเชีย ผมก็คิดว่าคุณเป็นคนไทยเลยนะ ร้องเพลงไทยชัดมาก รักเลย,2024-06-25T08:06:36Z
3,2024-04-22T11:59:02Z,@muhamadrifki9070,nFoRZMB7XwU,PHI BRIGHTWIN KARAM PHI,2024-04-22T11:59:02Z
4,2024-03-27T10:57:27Z,@yunjicutii_13,nFoRZMB7XwU,❤,2024-03-27T10:57:27Z
5,2024-02-18T08:15:26Z,@olate1006,nFoRZMB7XwU,"ya Allah p'sisca tiba-tiba nongol pas nyari BW.
keknya dulu perna liat tp belom tau phi,
karena sekarang dah tau this 💕 for u",2024-02-18T08:15:26Z
6,2023-07-22T11:41:53Z,@masjateng_official3171,nFoRZMB7XwU,"Kk sisca aku reqwest tolong cover lagu Jackie Chan ""endless love"" klo bisa collab bareng aku terimakasih sebelumnya 🙏",2023-07-22T11:41:53Z
7,2023-01-10T04:59:33Z,@tiaraprastiatiaraprastia59,nFoRZMB7XwU,Demi apa bagus bgttt ya Allah😭,2023-01-10T04:59:33Z
8,2022-12-18T08:05:06Z,@johnold9788,nFoRZMB7XwU,Gw iri bgt jir 😬😬😬,2022-12-18T08:05:06Z
9,2022-12-12T07:24:06Z,@matchabake,nFoRZMB7XwU,SUKAA BANGET PHII 🥹🫶🏻,2022-12-12T07:24:06Z
10,2022-11-14T04:20:46Z,@brigmethehorizon2255,nFoRZMB7XwU,OMG. นึกว่าคนไทย ร้องชัดมาก แร็ปได้ด้วย,2022-11-14T04:20:46Z
11,2022-09-12T16:17:04Z,@RealmeC-tp1dj,nFoRZMB7XwU,"endingnya kok kakak bersikap lucu 😊imut, mengemaskan, naraak",2022-09-16T08:46:02Z
12,2022-09-01T13:06:02Z,@eriekarahmah,nFoRZMB7XwU,AKU PADAMU SISKAAAA... 🥰🥰,2022-09-01T13:06:02Z
13,2022-08-26T15:41:19Z,@Joe_w000,nFoRZMB7XwU,Waa keren rap nya Win 😁🤣,2022-08-26T15:41:19Z
14,2022-08-19T16:16:25Z,@ngochuynh8884,nFoRZMB7XwU,So goodddd😍😍😍,2022-08-19T16:16:25Z
15,2022-08-01T08:22:30Z,@maharanimps9734,nFoRZMB7XwU,Baguss euyyy,2022-08-01T08:22:30Z
16,2022-07-28T05:39:11Z,@riaohee921,nFoRZMB7XwU,❤,2022-07-28T05:39:11Z
17,2022-07-23T16:48:24Z,@copaz878,nFoRZMB7XwU,"Kalo aku yaa
Lebih seneng denger suaramu tanpa edit",2022-07-23T16:48:24Z
18,2022-07-21T16:52:34Z,@dodotnanda,nFoRZMB7XwU,OMG SISCA 💚💚💚💚,2022-07-21T16:52:34Z
19,2022-07-15T15:11:15Z,@marlindasanid9243,nFoRZMB7XwU,sis ..saya suka sis nyanyi  lagu semua..saya suka lagu thailand..tolong  nyanyi lagu thailand change cutie ost,2022-07-15T15:11:15Z
20,2022-07-14T11:37:47Z,@prayogaseptinrohendy7138,nFoRZMB7XwU,❤️❤️❤️,2022-07-14T11:37:47Z
21,2022-07-03T09:08:11Z,@bubble_bee07,nFoRZMB7XwU,"Omg ga sayaa terkejod mbakk 😭😭😭😭😭😭😭 ,, lop yu mbak sis
Tengkyu udah cover lagu kesukaan 🥰😭😭",2022-07-03T09:08:11Z
22,2022-05-26T05:50:35Z,@imRossacha_18219,nFoRZMB7XwU,Aku request lagu that person must be you lagu win metawin ❤️semoga bisa,2022-05-26T05:50:35Z
23,2022-04-20T14:28:06Z,@kapongkoko,nFoRZMB7XwU,เก่งมากๆ ร้องเพลงไทยชัดมาก,2022-04-20T14:28:06Z
24,2022-04-14T16:17:02Z,@allanzaen124,nFoRZMB7XwU,Keren 🕺,2022-04-14T16:17:02Z
25,2022-04-11T11:18:12Z,@jekeitizaka4627,nFoRZMB7XwU,"next single ya sis
layak selayak layak nya 💙🕊️
smangat terus sisca saras and fans",2022-04-11T11:18:12Z
26,2022-03-16T15:50:19Z,@bambang9897,nFoRZMB7XwU,"walaupun gak masuk senbatsu single ori, tapi sudah punya single ori sendiri, punya channel YouTube sendiri. keren kan? phi Sisca gitu lho...",2022-03-16T15:50:19Z
27,2022-03-08T12:40:33Z,@hananursyarofana2908,nFoRZMB7XwU,"Keren, makin susah move on deh😂",2022-03-08T12:40:33Z
28,2022-02-27T12:47:22Z,@aliffiathriftshop6798,nFoRZMB7XwU,Cantik bgt asli,2022-02-27T12:47:22Z
29,2022-02-15T01:13:55Z,@parkhyunsoo6734,nFoRZMB7XwU,Ost tharntype lgi dong kak Sisca🥺😇😅,2022-02-15T01:13:55Z
30,2022-01-10T14:41:36Z,@fhienabrowning3476,nFoRZMB7XwU,Ak nntn series ny tp sll skip opening. Eh pas denger in jd suka. Gak tau lagu nya bagus dan cover nya jg enak d denger wehh.. tp kak sisca emang bisa bahasa thai atau apa ya? Pronounce ny bagus :D,2022-01-10T14:41:36Z
31,2022-01-15T17:41:58Z,@jekeitizaka4627,nFoRZMB7XwU,Di ig nya dia pernah bilang dibantu member BNK48,2022-01-15T17:41:58Z
32,2022-01-07T10:31:37Z,@oczzltytdh2917,nFoRZMB7XwU,OMGG KERENN BANGETT KAKKKK,2022-01-07T10:31:37Z
33,2022-01-01T00:39:44Z,@m.aizar.100,nFoRZMB7XwU,Suaraaaaanyaaa.....waduuhh 😍😍,2022-01-01T00:39:44Z
34,2021-12-23T06:18:28Z,@hanafinoor,nFoRZMB7XwU,That beautiful voice... I get goosebump.,2021-12-23T06:18:28Z
35,2021-12-20T12:06:05Z,@eadindamikamie1308,nFoRZMB7XwU,Keren banget,2021-12-20T12:06:05Z
36,2021-12-09T14:33:09Z,@pblue3421,nFoRZMB7XwU,it's really cool😍🥰🥰,2021-12-09T14:33:09Z
37,2021-11-29T10:17:03Z,@jameisalnest9901,nFoRZMB7XwU,G nyangka ternyata lagunya seenak ini,2021-11-29T10:17:03Z
38,2021-11-22T12:50:17Z,@moraine_hwong2789,nFoRZMB7XwU,Wow beutifull voice,2021-11-22T12:50:17Z
39,2021-11-14T18:10:32Z,@indahag_1733,nFoRZMB7XwU,"Serius nanya phi sisca fujoshi? kepo aja wkwkwk, suara nya bagus banget ya ampun phi😭❤",2021-11-14T18:10:54Z
40,2021-12-12T03:31:24Z,@jekeitizaka4627,nFoRZMB7XwU,iya fujo dia,2021-12-12T03:31:24Z
41,2021-12-12T03:32:00Z,@jekeitizaka4627,nFoRZMB7XwU,"cek aja twitter sama tiktok nya, sering ngerandom ngomongin kapal2 nya",2021-12-12T03:32:00Z
42,2021-12-12T06:02:17Z,@indahag_1733,nFoRZMB7XwU,@@jekeitizaka4627 iyah fujo ternyata😭,2021-12-12T06:02:17Z
43,2021-10-25T11:41:17Z,@_komols,nFoRZMB7XwU,"demi apasi aku merinding dgr suara ka sisca , bagus bangettt😫😫👍🏼❤",2021-10-25T11:41:17Z
